title,authors,isbn,isbn13,language_code,  num_pages,publication_date,publisher,Unnamed: 12
Three Books of Occult Philosophy,Cornelius Agrippa/Donald Tyson,875428320,9.78088E+12,eng,1024,1/8/92,Llewellyn Publications,
Philosophy Made Simple,Robert Hellenga,031601334X,9.78032E+12,eng,304,3/1/07,Back Bay Books,
The Philosophy of Biology,David L. Hull/Michael Ruse,198752121,9.7802E+12,eng,784,8/27/98,Oxford University Press  USA,
Ten Great Works of Philosophy,Robert Paul Wolff/René Descartes/David Hume/Immanuel Kant/John Stuart Mill/William  James/Plato/Aristotle/Anselm of Canterbury/Thomas Aquinas/Various,451528301,9.78045E+12,en-US,592,3/1/02,Signet,
Philosophy and the Mirror of Nature,Richard M. Rorty,691020167,9.78069E+12,eng,424,1/21/81,Princeton University Press,
The Best American Sports Writing 2003,Buzz Bissinger/Glenn Stout/Elizabeth Gilbert/Bill Plaschke/Gary Smith/Michael J. Agovino,618251324,9.78062E+12,eng,352,10/10/03,Mariner Books,
Walking the Bible: A Journey by Land Through the Five Books of Moses,Bruce Feiler,60838639,9.78006E+12,eng,451,8/2/05,William Morrow Paperbacks,
Mac OS X: Tiger Edition (The Missing Manual),David Pogue,596009410,9.7806E+12,eng,864,7/19/05,O'Reilly Media,
Astonishing X-Men  Volume 2: Dangerous,Joss Whedon/John Cassaday,078511677X,9.78079E+12,eng,152,6/27/07,Marvel,
FINAL FANTASY X Official Strategy Guide,Dan Birlew,744001404,9.78074E+12,eng,272,12/17/01,BradyGames,
Ultimate X-Men  Vol. 14: Phoenix?,Robert Kirkman/Ben Oliver/Tom Raney,078512019X,9.78079E+12,eng,144,10/4/06,Marvel,
Astonishing X-Men  Volume 1: Gifted,Joss Whedon/John Cassaday,785115315,9.78079E+12,eng,152,5/10/06,Marvel,
Cross-X,Joe  Miller,374131945,9.78037E+12,eng,480,10/3/06,Farrar Straus Giroux,
Astonishing X-Men  Volume 3: Torn,Joss Whedon/John Cassaday,785117598,9.78079E+12,eng,152,2/14/07,Marvel,
X/1999  Volume 01: Prelude,CLAMP,1569319499,9.78157E+12,eng,200,4/30/03,VIZ Media LLC,
X/1999  Volume 02: Overture,CLAMP/Fred Burke,1569319502,9.78157E+12,en-US,192,4/30/03,VIZ Media LLC,
鋼之鍊金術師 1,Hiromu Arakawa/荒川弘/方郁仁,9861146091,9.78986E+12,zho,183,6/1/04,東立,
鋼之鍊金術師 6,Hiromu Arakawa/荒川弘/方郁仁,9861146148,9.78986E+12,zho,191,6/2/04,東立,
鋼之鍊金術師 10,Hiromu Arakawa/荒川弘/方郁仁,9861156534,9.78986E+12,zho,188,3/23/05,東立,
鋼之鍊金術師 4,Hiromu Arakawa/荒川弘/方郁仁,9861146121,9.78986E+12,zho,189,6/2/04,東立,
鋼之鍊金術師 9,Hiromu Arakawa/荒川弘/方郁仁,9861156526,9.78986E+12,zho,184,12/16/04,東立,
鋼之鍊金術師 5,Hiromu Arakawa/荒川弘/方郁仁,986114613X,9.78986E+12,zho,189,6/2/04,東立,
鋼之鍊金術師 2,Hiromu Arakawa/荒川弘/方郁仁,9861146105,9.78986E+12,zho,185,6/1/04,東立,
鋼之鍊金術師 7,Hiromu Arakawa/荒川弘/方郁仁,9861146156,9.78986E+12,zho,191,6/12/04,東立,
The Gospel According to Job,Mike Mason,158134449X,9.78158E+12,eng,448,10/3/02,Crossway Books,
Avid Editing: A Guide for Beginning and Intermediate Users,Sam Kauffmann,240805410,9.78024E+12,en-US,414,3/17/03,Focal Press,
The Complete Poems (Poetry Library),D.H. Lawrence,1853264172,9.78185E+12,eng,704,8/5/94,Wordsworth Editions,
Complete Short Stories  Vol 2,D.H. Lawrence,670000965,9.78067E+12,en-GB,303,7/10/61,Penguin/Viking Compass (Non-Classics),
D.H. Lawrence and Italy: Twilight in Italy/Sea and Sardinia/Etruscan Places,D.H. Lawrence,141180307,9.78014E+12,eng,512,7/1/97,Penguin Classics,
The Complete Poems,D.H. Lawrence/Vivian de Sola Pinto/Warren Roberts,140186573,9.78014E+12,eng,1088,1/1/94,Penguin Classics,
Sons and Lovers,D.H. Lawrence/Geoff Dyer,375753737,9.78038E+12,eng,654,8/17/99,Modern Library Classics,
The Woman Who Rode Away and Other Stories,D.H. Lawrence/Christa Jansohn,521294304,9.78052E+12,eng,556,8/8/02,Cambridge University Press,
Amnesia Moon,Jonathan Lethem,015603154X,9.78016E+12,eng,256,8/8/05,Mariner Books,
Paul Revere's Ride,David Hackett Fischer,195098315,9.7802E+12,eng,464,4/19/95,Oxford University Press  USA,
The Great Wave: Price Revolutions and the Rhythm of History,David Hackett Fischer,019512121X,9.7802E+12,eng,552,11/11/99,Oxford University Press  USA,
Growing Old in America: The Bland-Lee Lectures Delivered at Clark University,David Hackett Fischer,195023668,9.7802E+12,eng,252,4/1/78,Oxford University Press  USA,
Nathaniel Hawthorne: The Scarlet Letter: Essays  Articles  Reviews,Elmer Kennedy-Andrews,231121911,9.78023E+12,eng,192,12/27/00,Columbia University Press,
The All-True Travels and Adventures of Lidie Newton,Jane Smiley,449910830,9.78045E+12,eng,452,12/29/98,Ballantine Books,
The Age of Grief,Jane Smiley,385721870,9.78039E+12,eng,224,6/11/02,Anchor,
A Year at the Races: Reflections on Horses  Humans  Love  Money  and Luck,Jane Smiley,1400033179,9.7814E+12,eng,304,4/19/05,Anchor,
Venetia,Georgette Heyer,373771665,9.78037E+12,eng,364,10/24/06,Hqn,
Lady of Quality,Georgette Heyer,99474468,9.7801E+12,eng,267,6/2/05,Arrow,
False Colours,Georgette Heyer,99476339,9.7801E+12,eng,303,6/2/05,Arrow,
Sylvester,Georgette Heyer/Joan Wolf,373836082,9.78037E+12,eng,410,4/23/04,Harlequin,
The Convenient Marriage,Georgette Heyer,99474425,9.7801E+12,eng,272,1/6/05,Arrow,
Sprig Muslin,Georgette Heyer,99476355,9.7801E+12,eng,268,6/2/05,Arrow,
The Talisman Ring,Georgette Heyer,99474395,9.7801E+12,eng,268,1/6/05,Arrow,
The Nonesuch,Georgette Heyer,99474387,9.7801E+12,eng,304,1/6/05,Arrow,
The Foundling,Georgette Heyer/Kay Hooper,373835493,9.78037E+12,eng,406,3/25/03,Harlequin,
Ali and Nino,Kurban Said/Jenia Graman,99283220,9.7801E+12,eng,237,10/5/00,Vintage/Ebury,
Ali und Nino,Kurban Said,3548601316,9.78355E+12,ger,304,2/1/02,List,
Last Rights (Francis Hancock #1),Barbara Nadel,755321367,9.78076E+12,eng,352,1/2/06,Headline,
Belshazzar's Daughter (Inspector Ikmen #1),Barbara Nadel,1933397497,9.78193E+12,eng,448,10/1/06,Felony & Mayhem,
Deep Waters (Cetin Ikmen  #4),Barbara Nadel,747267197,9.78075E+12,eng,448,7/1/02,Headline,
After the Mourning (Francis Hancock #2),Barbara Nadel,755321383,9.78076E+12,eng,352,12/28/06,Headline,
Spiritual Midwifery,Ina May Gaskin,1570671044,9.78157E+12,eng,482,1/1/02,Book Publishing Company (TN),
Monday Night Class,Stephen Gaskin,1570671818,9.78157E+12,en-US,191,7/31/05,Book Publishing Company,
Summer of the Dragon,Elizabeth Peters,380731223,9.78038E+12,eng,352,3/6/01,HarperCollins,
Devil May Care,Elizabeth Peters,380731150,9.78038E+12,eng,352,9/4/01,Avon,
The Deeds of the Disturber (Amelia Peabody  #5),Elizabeth Peters,380731959,9.78038E+12,eng,389,1/5/00,Avon,
The Mammoth Book of Egyptian Whodunnits,Mike Ashley/Elizabeth Peters/Lynda S. Robinson/Lauren Haney,786710659,9.78079E+12,eng,512,9/20/02,Running Press,
The Best American Classics,Cook's Illustrated Magazine/John  Burgoyne,1933615036,9.78193E+12,eng,421,9/1/06,Cook's Illustrated,
Cook's Illustrated 2005 (Cook's Illustrated Annuals),Cook's Illustrated Magazine,936184922,9.78094E+12,eng,206,11/15/05,America's Test Kitchen,
Cook's Illustrated 2003 (Cook's Illustrated Annuals),Cook's Illustrated Magazine,936184728,9.78094E+12,eng,212,11/15/03,Boston Common Press,
Cook's Illustrated 1995 (Cook's Illustrated Annuals),Cook's Illustrated Magazine,964017938,9.78096E+12,eng,232,12/1/95,Cook's Illustrated,
Zelda's Cut,Philippa Gregory,6511775,9.78001E+12,eng,432,2/1/01,HarperCollins Publishers,
Thanksgiving on Thursday (Magic Tree House  #27),Mary Pope Osborne/Salvatore Murdocca,375806156,9.78038E+12,eng,73,9/24/02,Random House Books for Young Readers,
Rurouni Kenshin  Volume 27,Nobuhiro Watsuki,1421506742,9.78142E+12,eng,192,6/6/06,VIZ Media LLC,
Ranma 1/2  Vol. 27 (Ranma ½ (US 2nd)  #27),Rumiko Takahashi,1591164591,9.78159E+12,eng,200,8/10/04,VIZ Media LLC,
Sukhoi Su-27 Flanker (WarbirdTech  #42),Yefim Gordon/Peter Davison,1580070914,9.78158E+12,eng,104,4/1/06,Specialty Press,
1001 Illuminated Initial Letters: 27 Full-Color Plates,Owen    Jones,486256073,9.78049E+12,eng,32,4/1/88,Dover Publications,
Gold Rage (Wilderness  #27),David   Robbins/David Thompson,843945192,9.78084E+12,eng,170,5/1/99,Leisure Books,
Asfixia,Chuck Palahniuk,9875661708,9.78988E+12,eng,336,9/1/06,Debolsillo,
Expectant Father,Melinda Curtis,373713010,9.78037E+12,eng,304,12/15/11,Harlequin Special Releases,
Horse Heaven,Jane Smiley,804119430,9.7808E+12,eng,640,8/26/03,Ballantine Books,
White Oleander,Janet Fitch,316182540,9.78032E+12,eng,446,9/1/01,Little  Brown and Company,
The Night Remembers (Night  #1),Kathleen Eagle,380784912,9.78038E+12,eng,355,6/1/98,HarperTorch,
The Mephisto Club (Rizzoli & Isles  #6),Tess Gerritsen,345476999,9.78035E+12,eng,355,9/12/06,Ballantine Books,
Vanish (Rizzoli & Isles  #5),Tess Gerritsen,345476980,9.78035E+12,eng,401,8/29/06,Ballantine Books,
Call After Midnight & Under The Knife,Tess Gerritsen,037377172X,9.78037E+12,en-US,555,4/25/06,Harlequin,
The Sinner (Rizzoli & Isles  #3),Tess Gerritsen,553815024,9.78055E+12,eng,419,1/17/05,Bantem Press,
Body Double (Rizzoli & Isles  #4),Tess Gerritsen,034545894X,9.78035E+12,en-US,432,7/26/05,Ballantine Books,
Life Support,Tess Gerritsen,671553046,9.78067E+12,eng,400,8/1/98,Pocket Books,
The Family that Couldn't Sleep,D.T. Max,1400062454,9.7814E+12,eng,299,9/5/06,Random House (NY),
River Out of Eden: A Darwinian View of Life,Richard Dawkins/Lalla Ward,465069908,9.78047E+12,en-US,172,8/23/96,HarperCollinsPublishers,
Dragons of Eden: Speculations on the Evolution of Human Intelligence,Carl Sagan,345346297,9.78035E+12,eng,271,12/12/86,Ballantine Books,
Eden: It's an Endless World  Volume 1 (Eden: It's an Endless World  #1),Hiroki Endo,1593074069,9.78159E+12,eng,216,11/15/05,Dark Horse Manga,
Demonic Males: Apes and the Origins of Human Violence,Richard W. Wrangham/Dale Peterson,395877431,9.7804E+12,en-US,368,11/14/97,Mariner Books,
A Mad People's History of Madness,Dale Peterson,822953315,9.78082E+12,eng,384,3/15/82,University of Pittsburgh Press,
A Primate's Memoir: A Neuroscientist's Unconventional Life Among the Baboons,Robert M. Sapolsky,743202414,9.78074E+12,eng,304,3/12/02,Scribner,
Blame It on the Brain: Distinguishing Chemical Imbalances  Brain Disorders  and Disobedience,Edward T. Welch,875526020,9.78088E+12,eng,204,6/1/98,P & R Publishing,
Blame!  Vol. 7,Tsutomu Nihei,1595328408,9.7816E+12,eng,210,2/1/07,TokyoPop,
The Berenstain Bears and the Blame Game,Stan Berenstain/Jan Berenstain,679887431,9.78068E+12,en-US,32,10/7/97,Random House Books for Young Readers,
Blame!  Vol. 8,Tsutomu Nihei,1595328416,9.7816E+12,eng,216,5/1/07,TokyoPop,
The New Don't Blame Mother: Mending the Mother-Daughter Relationship,Paula J. Caplan,415926300,9.78042E+12,eng,320,3/25/00,Routledge,
Blame It on Paris,Laura Florand,765315084,9.78077E+12,eng,384,10/3/06,Forge Books,
No Wind of Blame (Inspector Hemingway #1),Georgette Heyer,99493675,9.7801E+12,eng,352,9/7/06,Arrow,
Uncle John's Presents Blame It on the Weather: Amazing Weather Facts,David W. Phillips/Michael Parfit/Suzanne Chisholm/Bathroom Readers' Institute,1571458689,9.78157E+12,eng,240,11/1/02,Portable Press,
Who's To Blame (Sweet Valley High  #66),Francine Pascal/Kate William,553285556,9.78055E+12,eng,152,6/1/90,Bantam,
Blame! #1,Tsutomu Nihei,2723431029,9.78272E+12,fre,245,3/20/00,Glénat,
Air Gear  Vol. 2 (Air Gear  #2),Oh! Great/大暮 維人,034549279X,9.78035E+12,eng,224,10/31/06,Del Rey,
Air Gear  Vol. 3 (Air Gear  #3),Oh! Great/大暮 維人,345492803,9.78035E+12,eng,224,1/30/07,Del Rey,
Air Gear  Vol. 1 (Air Gear  #1),Oh! Great/大暮 維人,345492781,9.78035E+12,eng,224,7/25/06,Del Rey,
Air Gear  Vol. 4 (Air Gear  #4),Oh! Great/大暮 維人,345492811,9.78035E+12,en-GB,224,5/1/07,Del Rey,
Fire in the Minds of Men: Origins of the Revolutionary Faith,James H. Billington,765804719,9.78077E+12,eng,677,1/1/80,Basic Books,
Mutant Message Down Under,Marlo Morgan,60723513,9.78006E+12,eng,187,5/25/04,Harper Perennial,
Mutants & Masterminds: RPG,Steve Kenson/Ramón Pérez,1932442529,9.78193E+12,eng,253,11/1/05,Green Ronin Publishing,
Mutants: On Genetic Variety and the Human Body,Armand Marie Leroi,142004820,9.78014E+12,eng,448,1/25/05,Penguin Books,
The New Mutants Classic  Vol. 1,Chris Claremont/Bob McLeod,785121943,9.78079E+12,eng,240,5/3/06,Marvel,
James Dean: The Mutant King: A Biography,David Dalton,155652398X,9.78156E+12,eng,384,9/1/01,Chicago Review Press,
Dry,Augusten Burroughs,312423799,9.78031E+12,eng,293,4/1/04,Picador USA,
Yes  Your Teen Is Crazy!: Loving Your Kid Without Losing Your Mind,Michael J. Bradley,936197447,9.78094E+12,en-US,332,11/8/02,Harbor Press,
El Retrato De Dorian Gray,Oscar Wilde,849531178X,9.7885E+12,spa,251,4/7/06,Mestas Ediciones,
Henry IV  Part 1,William Shakespeare/Barbara A. Mowat/Paul Werstine,743485041,9.78074E+12,eng,336,1/1/05,Simon  Schuster,
Henry IV  Part 2,William Shakespeare/Barbara A. Mowat/Paul Werstine,074348505X,9.78074E+12,eng,400,1/1/06,Simon  Schuster,
Henry IV  part II,William Shakespeare,141016701,9.78014E+12,eng,336,4/26/05,Penguin UK,
King Henry IV  Part 2,William Shakespeare/Arthur Raleigh Humphreys,1904271065,9.7819E+12,eng,336,10/12/67,Bloomsbury Arden Shakespeare,
Piccole donne,Louisa May Alcott/Jame's Prunier/Laura Cangemi,8838461139,9.78884E+12,ita,288,4/15/01,Piemme,
I Henry IV,William Shakespeare/Gordon McMullan,393979318,9.78039E+12,en-US,432,4/22/03,W. W. Norton & Company,
Collected Plays: Henry IV  The Man with the Flower in His Mouth  Right You Are,Luigi Pirandello/Henry Reed,714541109,9.78071E+12,eng,236,7/1/87,Riverrun Press (New York  NY),
Henry IV  Parts I & II,William Shakespeare/Ronald K. Levao,032118274X,9.78032E+12,en-US,400,12/1/06,Pearson,
Black Sunday,Thomas  Harris,451217411,9.78045E+12,eng,311,11/1/05,NAL,
Hannibal (Hannibal Lecter  #3),Thomas  Harris,99297701,9.7801E+12,eng,564,5/18/00,Arrow,
The Hannibal Lecter Trilogy,Thomas  Harris,434009059,9.78043E+12,eng,1222,11/3/05,William Heinemann Ltd.,
Velocity,Dean Koontz,553588257,9.78055E+12,eng,460,4/25/06,Bantam,
Hideaway,Dean Koontz,425203891,9.78043E+12,eng,413,7/5/05,Berkley,
Lightning,Dean Koontz,425192032,9.78043E+12,eng,384,9/2/03,Berkley,
Icebound,David Axton/Dean Koontz,553582909,9.78055E+12,eng,408,9/5/00,Bantam,
The Servants of Twilight / Darkfall / Phantoms,Dean Koontz/Leigh Nichols,517064871,9.78052E+12,eng,752,7/27/91,Wings,
Shadow Fires,Leigh Nichols/Dean Koontz,425136981,9.78043E+12,eng,528,6/1/93,Berkley,
The Bad Place,Dean R. Koontz,425195481,9.78043E+12,eng,417,7/6/04,Berkley,
Fear Nothing (Moonlight Bay  #1),Dean Koontz,553579754,9.78055E+12,eng,448,12/1/98,Bantam Books,
The Key to Midnight,Dean Koontz/Leigh Nichols,425147517,9.78043E+12,eng,419,6/1/95,Berkley Books,
Mr. Murder,Dean Koontz,425210758,9.78043E+12,eng,493,7/5/06,Berkley,
Phantoms,Dean Koontz,425181103,9.78043E+12,eng,448,2/5/02,Berkley,
The Face,Dean Koontz,553584480,9.78055E+12,eng,649,4/27/04,Bantam,
Shattered,Dean Koontz,425099334,9.78043E+12,eng,289,2/15/85,Berkley,
Intensity,Dean Koontz,553582917,9.78055E+12,eng,436,10/31/00,Bantam,
The Good Guy,Dean Koontz,553804812,9.78055E+12,eng,386,5/29/07,Bantam,
The Eyes of Darkness,Leigh Nichols/Dean Koontz,425153975,9.78043E+12,eng,366,7/1/96,Berkley,
The Door to December,Richard Paige/Dean Koontz,451205421,9.78045E+12,eng,518,6/1/02,Berkley Books,
The Servants of Twilight,Leigh Nichols/Dean Koontz,747236380,9.78075E+12,eng,499,5/16/91,Headline Feature,
Darkfall,Dean Koontz,425214591,9.78043E+12,eng,371,2/6/07,Berkley,
Ghosts and Grisly Things,Ramsey Campbell/Jack Dann/Dennis Etchison,312867573,9.78031E+12,en-US,300,10/11/01,Tor Books,
Shakespeare: The Biography,Peter Ackroyd,140007598X,9.7814E+12,eng,608,11/14/06,Anchor,
The Necessary Shakespeare,William Shakespeare,321272501,9.78032E+12,eng,896,8/27/04,Longman Publishing Group,
Shakespeare After All,Marjorie Garber,385722141,9.78039E+12,eng,1008,9/20/05,Anchor Books,
Playing Shakespeare: An Actor's Guide,John   Barton/Luann Walther,385720858,9.78039E+12,eng,288,8/21/01,Anchor,
John Grisham Value Collection: A Time to Kill  The Firm  The Client,John Grisham/Michael Beck/Blair Brown/D.W. Moffett,739312642,9.78074E+12,eng,0,6/1/04,Random House Audio,
The Pelican Brief,John Grisham,385339704,9.78039E+12,eng,400,4/25/06,Delta,
The Harry Bosch Novels  Volume 1: The Black Echo / The Black Ice / The Concrete Blonde (Harry Bosch #1-3),Michael Connelly,316154970,9.78032E+12,eng,794,10/22/01,Little  Brown & Company,
Echo Park (Harry Bosch  #12; Harry Bosch Universe  #16),Michael Connelly,316734950,9.78032E+12,eng,405,10/9/06,Little  Brown & Company,
Angels Flight (Harry Bosch  #6; Harry Bosch Universe  #7),Michael Connelly,446607274,9.78045E+12,eng,454,1/5/00,Warner Books (NY),
The Harry Bosch Novels  Volume 2: The Last Coyote / Trunk Music / Angels Flight (Harry Bosch  #4-6),Michael Connelly,316614564,9.78032E+12,eng,821,11/3/03,Little  Brown and Company,
The Closers (Harry Bosch  #11; Harry Bosch Universe  #14),Michael Connelly,446699551,9.78045E+12,eng,432,10/2/06,Grand Central Publishing,
The Poet (Jack McEvoy  #1; Harry Bosch Universe  #5),Michael Connelly,446690457,9.78045E+12,eng,510,7/1/02,Grand Central Publishing,
Chasing the Dime,Michael Connelly,044661162X,9.78045E+12,eng,448,9/1/03,Warner Books,
The Black Echo (Harry Bosch  #1; Harry Bosch Universe  #1),Michael Connelly,446612731,9.78045E+12,eng,482,12/1/02,Grand Central Publishing,
Tales From Shakespeare,Charles Lamb/Mary Lamb/Arthur Rackham,1853261408,9.78185E+12,eng,278,8/5/94,Wordsworth Editions,
Shakespeare's Champion (Lily Bard  #2),Charlaine Harris,425213102,9.78043E+12,eng,214,12/5/06,Berkley Books,
Will in the World: How Shakespeare Became Shakespeare,Stephen Greenblatt,393050572,9.78039E+12,en-US,430,9/30/04,W.W. Norton & Company (NY/London),
Sonnets,William Shakespeare/Barbara A. Mowat/Paul Werstine,671722875,9.78067E+12,eng,391,2/1/04,Simon  Schuster,
Shakespeare's Trollop (Lily Bard  #4),Charlaine Harris,425196992,9.78043E+12,eng,194,5/4/04,Berkley,
Shakespeare's Kitchen: Renaissance Recipes for the Contemporary Cook,Francine Segan/Tim Turner/Patrick O'Connell,375509178,9.78038E+12,eng,288,10/14/03,Random House,
Sonnets,William Shakespeare/Stephen  Booth,300085060,9.7803E+12,eng,583,7/11/00,Yale University Press,
The Art of Shakespeare's Sonnets,Helen Vendler,674637127,9.78067E+12,eng,692,11/1/99,Belknap Press of Harvard University Press,
Hide (Detective D.D. Warren  #2),Lisa Gardner,553804324,9.78055E+12,eng,375,1/30/07,Bantam Books,
Alone (Detective D.D. Warren  #1),Lisa Gardner/Anna Fields,553584537,9.78055E+12,eng,451,12/27/05,Bantam,
The Third Victim (Quincy & Rainie  #2),Lisa Gardner,553578685,9.78055E+12,eng,384,1/30/01,Bantam,
On Becoming a Novelist,John Gardner/Raymond Carver,393320030,9.78039E+12,eng,150,10/17/99,W. W. Norton & Company,
The Art of Fiction: Notes on Craft for Young Writers,John Gardner,679734031,9.78068E+12,eng,224,6/4/91,Vintage,
October Light,John Gardner/Tom Bissell,811216373,9.78081E+12,eng,399,10/17/05,New Directions,
Excellence,John W. Gardner,393312879,9.78039E+12,eng,176,4/17/95,W. W. Norton  Company,
Conversations with Bernard Malamud (Literary Conversations),J. Michael Lennon/Lawrence M. Lasher,878054898,9.78088E+12,eng,156,4/28/91,University Press of Mississippi,
Essential Tales and Poems,Edgar Allan Poe/Benjamin F. Fisher,1593080646,9.78159E+12,en-US,688,10/25/04,Barnes  Noble Classics,
Poetry  Tales and Selected Essays,Edgar Allan Poe/Gary Richard Thompson/G.R. Thompson/Patrick F. Quinn,1883011388,9.78188E+12,eng,1520,10/1/96,Library of America,
The Complete Stories,Franz Kafka/Nahum N. Glatzer/John Updike,805208739,9.78081E+12,eng,488,11/14/95,Schocken Books,
The Sons,Franz Kafka/Edwin Muir/Willa Muir/Eithne Wilkins/Ernst Kaiser/Mark Anderson/Arthur S. Wensinger,805208860,9.78081E+12,eng,167,8/5/89,Schocken,
